@relation fire_vs_nofire
@attribute filename string
@attribute class {FIRE,NOFIRE}
@data
smartforest-dev-ptz_20211026-150200_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150213_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150235_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150245_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150307_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150338_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150349_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150359_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150410_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150421_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150431_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150442_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150452_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150503_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150513_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150524_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150536_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150546_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150557_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150618_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-150640_fire.jpg,FIRE
smartforest-dev-ptz_20211026-150650_fire.jpg,FIRE
smartforest-dev-ptz_20211026-150701_fire.jpg,FIRE
smartforest-dev-ptz_20211026-150711_fire.jpg,FIRE
smartforest-dev-ptz_20211026-150722_fire.jpg,FIRE
smartforest-dev-ptz_20211026-150733_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185318_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185329_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-185340_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185402_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185412_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185433_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185444_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185454_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185505_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185526_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185537_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185547_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185608_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185619_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185651_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185701_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185712_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185722_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185733_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185744_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185754_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-185828_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-185859_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185910_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185920_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185931_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185941_fire.jpg,FIRE
smartforest-dev-ptz_20211026-185952_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190003_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190013_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190035_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190045_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190056_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190106_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190117_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190127_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190148_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190210_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190220_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-190231_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-190241_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190252_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190313_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190324_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190334_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190416_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190459_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190509_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190520_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190530_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190551_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190602_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190623_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190634_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190644_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190655_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190705_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190727_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190737_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190748_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190758_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190809_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190819_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190830_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190840_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190851_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190902_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190912_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190923_fire.jpg,FIRE
smartforest-dev-ptz_20211026-190944_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-190955_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191005_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191016_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191026_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191037_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191058_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191109_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191119_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191130_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191140_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191212_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191223_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191233_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191244_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191305_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191315_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191326_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191336_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191347_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191358_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191419_fire.jpg,FIRE
smartforest-dev-ptz_20211026-191440_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191501_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191511_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191533_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191605_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191616_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191627_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191648_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191709_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191730_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191741_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191802_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191812_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191844_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-191855_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192009_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192020_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192030_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192041_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192051_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192102_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192123_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192133_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192144_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192154_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192315_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-192816_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-193817_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-194317_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-194818_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-195319_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-195819_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-200320_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-200820_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-201321_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-202322_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-203323_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-203824_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-204324_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-205826_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-210327_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-210827_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-211328_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-212830_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-213330_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-213831_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-214331_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-214832_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-215332_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-215833_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-220834_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-221335_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-221835_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-222336_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-223838_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-224338_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-224839_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-225339_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-225840_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-230341_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-230841_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-231342_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-231842_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-232844_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-233344_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-233845_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-234345_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-234846_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-235346_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211026-235847_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-000348_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-000848_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-001349_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-001849_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-002350_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-003351_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-003853_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-004354_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-004855_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-005856_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-010357_nofire.jpg,NOFIRE
smartforest-dev-ptz_20211027-010858_nofire.jpg,NOFIRE
